org_id.value,Negocio creado el,Fecha de ganado,Fecha de perdido,Origen,Tipo de cliente,Canal Agrupado,Tiempo de contacto (min),(C) (EXP) Plazo y Pago,(EXP) Fecha Kickoff,(EXP) Fecha de finalización de onboarding
137527.0,2022-11-30 18:17:23,2022-11-30 18:17:23,,API,A,,2988.0,Anual,2022-12-02,
137530.0,2022-11-30 19:41:56,,2022-11-30 00:00:00,API,B,,2028.0,Anual,2022-12-05,
137534.0,2022-11-30 19:59:54,,2023-12-12 13:08:07,API,B,,994.0,Anual,2022-12-03,
137539.0,2022-11-30 21:25:32,,2023-12-18 22:17:23,API,B,,1188.0,Anual,2022-12-06,
137552.0,2022-12-01 00:20:25,,2022-11-30 00:00:00,API,B,,948.0,Anual,2022-12-02,
137556.0,2022-12-01 02:02:35,2022-12-01 02:02:35,,API,A,,1014.0,Anual,2022-12-01,
137558.0,2022-12-01 02:11:46,,2024-11-08 13:26:02,API,B,,,Mensual,2022-12-02,
137559.0,2022-12-01 02:17:58,2022-12-01 02:17:58,,API,B,,948.0,Anual,2022-12-06,
137560.0,2022-12-01 02:29:20,,2023-12-06 14:59:29,API,B,,1014.0,Anual,2022-12-05,
137561.0,2022-12-01 02:56:27,2022-12-01 02:56:27,,API,B,,948.0,Anual,2022-12-06,
137563.0,2022-12-01 03:58:31,2022-12-01 03:58:31,,API,B,,,Anual,2023-01-10,
122386.0,2023-06-01 04:00:00,,2023-11-30 22:05:36,ManuallyCreated,C,,828.0,Anual,2022-11-25,
137504.0,2023-03-04 04:00:00,,2023-11-01 16:07:40,ManuallyCreated,A,,2988.0,Anual,2023-03-04,
160929.0,2022-12-06 02:37:20,,2023-12-12 13:20:50,API,B,,6828.0,Anual,2022-12-08,
160930.0,2022-12-06 02:47:04,,2023-12-12 13:42:04,API,C,,474.0,Anual,2022-12-09,
160976.0,2022-12-07 21:52:25,,2024-12-31 00:00:00,ManuallyCreated,C,,998.0,Anual,2022-12-15,
160990.0,2022-12-08 13:34:08,,2023-12-06 19:48:48,API,B,,414.0,Anual,2022-12-19,
161004.0,2022-12-08 22:02:57,,2024-01-04 13:25:32,API,B,,1188.0,Anual,2022-12-14,
161012.0,2022-12-09 01:11:33,,2023-12-11 22:07:10,API,C,,474.0,Anual,2022-12-10,
161027.0,2022-12-09 15:40:44,,2023-12-06 21:45:32,API,B,,414.0,Anual,2022-12-29,
161026.0,2022-12-09 15:41:04,,2023-03-31 00:00:00,API,B,,948.0,Mensual,2022-12-10,
161124.0,2022-12-13 14:34:37,2022-12-13 14:34:38,,API,B,,1037.16,Anual,2022-12-20,
181244.0,2022-12-14 20:12:37,,2023-12-20 15:12:30,API,B,,474.0,Anual,2022-12-14,
181277.0,2022-12-16 00:13:18,,2024-08-29 19:30:43,API,B,,2988.0,Anual,2022-12-19,
181297.0,2022-12-16 14:49:13,,2023-12-28 00:00:00,API,C,,1188.0,Anual,2022-12-28,
181298.0,2022-12-16 15:09:39,2022-12-16 15:09:39,,API,B,,1188.0,Mensual,2022-12-22,
181359.0,2022-12-19 23:54:04,,2024-01-26 22:07:56,API,B,,828.0,Anual,2023-01-16,
181376.0,2022-12-20 16:15:47,2022-12-20 16:15:47,,API,C,,1428.0,Anual,2022-12-23,
202782.0,2022-12-21 22:59:23,,2023-03-31 00:00:00,API,B,,948.0,Mensual,2022-12-27,
202827.0,2022-12-23 22:54:30,,2023-12-28 21:36:24,API,C,,349.0,Anual,2022-12-28,
121713.0,2023-04-01 04:00:00,,2023-11-01 16:22:26,ManuallyCreated,B,,948.0,Anual,2022-11-21,
121713.0,2023-03-02 04:00:00,,2023-11-01 16:24:10,ManuallyCreated,B,,948.0,Anual,2023-03-02,
202966.0,2022-12-29 15:35:35,,2023-10-30 00:00:00,API,C,,2028.0,Anual,2023-01-03,
202979.0,2022-12-29 23:50:47,2022-12-29 23:50:47,,API,B,,1188.0,Anual,2023-01-09,
,2022-12-29 23:56:24,2022-12-29 23:56:24,,API,B,,795.96,Anual,2023-08-01,
203002.0,2022-12-30 20:33:03,,2024-01-03 22:42:35,API,B,,948.0,Anual,2023-01-04,
203015.0,2022-12-31 14:57:33,2022-12-31 14:57:33,,API,B,,1428.0,Anual,2023-01-07,
203018.0,2022-12-31 16:51:30,,2024-01-11 19:45:37,API,B,,714.0,Anual,2023-01-04,
203019.0,2022-12-31 17:38:26,2022-12-31 17:38:26,,API,B,,948.0,Anual,2023-01-10,
203022.0,2022-12-31 21:57:12,,2022-12-31 00:00:00,API,C,,1188.0,Anual,2023-01-04,
203023.0,2022-12-31 22:14:36,2022-12-31 22:14:36,,API,B,,1428.0,Anual,2023-01-18,
203024.0,2022-12-31 22:41:29,2022-12-31 22:41:29,,API,B,,594.0,Mensual,2023-01-06,
203025.0,2022-12-31 23:49:42,2024-01-30 21:40:46,,API,B,,2397.0,Anual,2023-01-06,
203109.0,2023-01-03 02:39:19,,2024-01-05 16:40:29,API,C,,414.0,Anual,2023-01-11,
203361.0,2023-01-07 15:31:43,,2023-07-31 00:00:00,API,C,,1908.0,Anual,2023-07-27,
203500.0,2023-01-10 21:17:29,2023-01-10 21:17:30,,API,B,,948.0,Anual,2023-01-17,
203508.0,2023-01-11 01:19:01,2023-01-11 01:19:01,,API,B,,1188.0,Anual,2023-01-17,
203516.0,2023-01-11 04:43:34,,2024-01-04 14:45:27,API,C,,948.0,Anual,2023-01-16,
203499.0,2023-01-11 21:38:01,2023-01-11 21:38:01,,API,B,,1428.0,Anual,2023-01-31,
203594.0,2023-01-12 14:42:59,,2024-01-31 00:00:00,API,B,,1908.0,Anual,2023-01-18,
203608.0,2023-01-12 18:06:55,,2024-01-04 15:00:52,API,C,,948.0,Anual,2023-01-19,
203630.0,2023-01-12 23:19:47,,2024-01-16 21:07:15,API,B,,948.0,Anual,2023-01-24,
203780.0,2023-01-16 21:23:25,2023-01-16 21:23:25,,API,B,,948.0,Anual,2023-01-25,
203795.0,2023-01-17 01:39:03,,2024-02-29 00:00:00,API,B,,948.0,Anual,2023-02-01,
38725.0,2023-01-17 19:45:09,,2023-09-01 14:02:18,ManuallyCreated,C,,588.0,Mensual,2022-08-30,
203847.0,2023-01-18 14:01:06,,2024-02-29 00:00:00,API,B,,948.0,Anual,2023-01-25,
203961.0,2023-01-20 22:59:44,,2024-02-14 20:31:04,API,B,,1428.0,Anual,2023-01-31,
203965.0,2023-01-21 00:40:14,,2024-01-11 22:25:39,API,A,,1908.0,Anual,2023-01-27,
203993.0,2023-01-21 23:51:06,,2024-02-01 18:47:14,API,A,,1908.0,Anual,2023-01-31,
204016.0,2023-01-22 17:21:28,,2024-01-18 21:21:32,API,B,,948.0,Anual,2023-01-30,
204048.0,2023-01-23 15:38:09,2023-01-23 15:38:09,,API,C,,1428.0,Anual,2023-01-30,
204072.0,2023-01-25 15:03:22,2023-01-25 15:03:22,,API,C,Paid Ads,948.0,Anual,2023-02-01,
88655.0,2023-01-25 15:03:29,2023-01-25 15:03:30,,API,A,Outbound,1188.0,Anual,2023-01-27,
32063.0,2023-01-26 02:14:08,2024-03-14 13:26:22,,API,C,Referrals,60.0,Anual,2023-01-30,
203448.0,2023-01-26 02:16:14,,2024-08-27 20:26:57,API,B,Paid Ads,69.0,Mensual,2023-01-31,
29676.0,2023-01-26 23:15:17,2023-01-26 23:15:17,,API,B,Outbound,1908.0,Anual,2023-02-06,
203772.0,2023-01-27 03:15:11,2023-01-27 03:15:11,,API,A,Referrals,2988.0,Anual,2023-02-09,
86556.0,2023-01-27 19:31:14,,2024-12-31 00:00:00,ManuallyCreated,C,Referrals,249.0,Mensual,2023-02-02,
160918.0,2023-01-28 19:15:11,2023-01-28 19:15:12,,API,B,Eventos,1188.0,Anual,2023-02-02,
204055.0,2023-01-30 14:15:18,2023-01-30 14:15:18,,API,B,Product-Led,700.0,Anual,2023-02-03,
4846.0,2023-01-31 22:38:01,2023-01-31 22:36:06,,ManuallyCreated,B,Referrals,3732.41,Anual,2023-02-24,
79059.0,2023-01-31 23:52:53,2023-01-31 23:52:54,,API,B,Paid Ads,1908.0,Anual,2023-02-07,
203202.0,2023-01-31 23:54:07,2023-01-31 23:54:07,,API,B,Paid Ads,948.0,Anual,2023-02-07,
203591.0,2023-01-31 23:54:16,2023-01-31 23:54:16,,API,C,Orgánico,948.0,Anual,2024-09-04,2024-09-13
101136.0,2023-01-31 23:55:42,2023-01-31 23:55:42,,API,C,Outbound,349.0,Anual,2023-02-01,
204094.0,2023-02-01 00:52:13,2023-02-01 00:52:13,,API,A,Paid Ads,1668.0,Anual,2023-02-08,
203897.0,2023-02-01 00:52:19,2023-02-01 00:52:19,,API,C,Orgánico,948.0,Anual,2023-03-08,
27351.0,2023-02-01 01:52:13,2023-02-01 01:52:13,,API,B,Paid Ads,2028.0,Anual,2023-02-07,
10317.0,2023-02-01 03:17:21,,2023-06-30 00:00:00,API,B,Paid Ads,4788.0,Anual,2023-03-13,
204143.0,2023-02-01 03:17:27,2023-02-01 03:17:27,,API,A,Orgánico,2988.0,Anual,2023-02-07,
203596.0,2023-02-01 03:17:32,2023-02-01 03:17:32,,API,B,Referrals,1908.0,Anual,2023-02-07,
203629.0,2023-02-01 03:17:38,,2024-03-18 16:36:54,API,C,Paid Ads,0.0,Anual,2023-02-15,
204334.0,2023-02-01 03:17:44,,2024-02-29 00:00:00,API,B,Paid Ads,948.0,Anual,,
203964.0,2023-02-01 03:17:49,2023-02-01 03:17:49,,API,A,Paid Ads,426.11,Anual,2023-03-07,
84813.0,2023-02-01 03:17:55,2023-02-01 03:17:55,,API,C,Outbound,603.0,Anual,2023-02-08,
204302.0,2023-02-01 03:18:00,2023-02-01 03:18:01,,API,B,,948.0,Anual,2023-02-15,
43082.0,2023-02-01 03:52:13,,2023-03-31 00:00:00,API,A,Paid Ads,2028.0,Mensual,2023-02-02,
32334.0,2023-02-04 02:52:14,2023-02-04 02:52:14,,API,C,Orgánico,1908.0,Anual,2023-02-09,
79056.0,2023-02-04 03:52:15,,2024-02-29 00:00:00,API,A,Paid Ads,1397.0,Anual,2023-02-07,
42057.0,2023-02-07 13:52:15,2023-02-07 13:52:15,,API,B,Paid Ads,828.0,Anual,2023-02-10,
204362.0,2023-02-08 16:52:14,2023-02-08 16:52:14,,API,C,Paid Ads,1428.0,Anual,2023-02-17,
204948.0,2023-02-09 20:24:53,,2023-09-01 14:03:01,ManuallyCreated,C,,588.0,Mensual,2022-07-11,
123210.0,2023-02-11 02:52:14,2023-02-28 19:48:44,,API,B,Paid Ads,426.1,Anual,2023-02-14,
204966.0,2023-02-13 23:40:59,,2023-09-01 13:47:58,ManuallyCreated,A,,1397.0,Trimestral,2023-02-14,
204293.0,2023-02-13 23:52:14,2023-02-13 23:52:14,,API,B,Paid Ads,828.0,Anual,2023-02-27,
43213.0,2023-02-14 16:52:16,,2023-10-20 19:45:15,API,B,Paid Ads,948.0,Mensual,2023-02-17,
36382.0,2023-02-16 22:52:15,2023-02-16 22:52:15,,API,A,Paid Ads,1668.0,Anual,2023-02-22,
204948.0,2023-02-17 22:08:11,,2023-09-01 14:04:16,ManuallyCreated,C,,998.0,Mensual,2022-07-11,
204852.0,2023-02-23 02:52:13,2023-02-23 02:52:13,,API,B,Paid Ads,1188.0,Anual,2023-04-13,
8977.0,2023-02-23 02:52:20,2023-02-23 02:52:20,,API,C,Orgánico,79.0,Mensual,2023-03-03,
89313.0,2023-02-23 12:52:14,2023-02-23 12:52:15,,API,B,Paid Ads,1188.0,Anual,2023-02-24,
93958.0,2023-02-23 13:52:16,,2024-05-03 21:27:16,API,A,Paid Ads,948.0,Anual,2023-04-19,
205088.0,2023-02-23 20:52:15,,2024-03-18 16:50:56,API,B,Referrals,99.0,Anual,2023-02-24,
9971.0,2023-02-24 02:52:14,,2023-04-30 00:00:00,API,B,Outbound,1188.0,Mensual,2023-03-01,
204920.0,2023-02-24 02:52:20,,2024-02-29 00:00:00,API,C,Orgánico,948.0,Anual,2023-03-01,
574.0,2023-02-27 17:52:15,2023-02-27 17:52:15,,API,B,Orgánico,99.0,Anual,2023-03-20,
204546.0,2023-02-28 01:52:15,,2024-07-17 20:28:00,API,C,Orgánico,948.0,Anual,2023-03-03,
204360.0,2023-02-28 23:52:14,,2024-02-29 00:00:00,API,B,Paid Ads,635.16,Anual,2023-03-02,
205618.0,2023-02-28 23:52:27,,2024-02-29 00:00:00,API,B,Eventos,948.0,Anual,,
35984.0,2023-03-01 00:52:15,,2023-11-09 14:48:06,API,C,Referrals,349.0,Anual,2023-03-06,
205391.0,2023-03-01 00:52:22,,2024-03-18 17:00:16,API,C,Orgánico,0.0,Anual,2023-03-15,
18318.0,2023-03-01 01:52:14,,2024-02-19 20:23:02,API,A,Paid Ads,1908.0,Anual,2023-03-02,
205062.0,2023-03-01 03:52:14,2023-03-01 03:52:14,,API,B,Paid Ads,1198.0,Anual,2023-03-06,
204766.0,2023-03-01 03:52:20,,2024-11-08 13:26:02,API,B,Paid Ads,1188.0,Anual,,
41537.0,2023-03-01 03:52:26,,2024-11-08 13:26:02,API,B,Paid Ads,1397.0,Anual,,
61028.0,2023-03-01 03:52:33,2023-03-01 03:52:33,,API,A,Paid Ads,1908.0,Anual,2023-03-09,
35847.0,2023-03-01 03:52:39,,2024-11-08 13:26:02,API,B,,828.0,Otros,,
78936.0,2023-03-03 00:52:13,,2024-03-18 17:22:57,API,B,Paid Ads,0.0,Anual,2023-03-07,
35357.0,2023-03-06 14:23:44,2023-02-28 23:52:21,,ManuallyCreated,B,Orgánico,948.0,Anual,2023-03-06,
205893.0,2023-03-06 21:53:56,,2024-03-28 04:06:52,API,C,Paid Ads,0.0,Anual,2023-03-10,
205946.0,2023-03-08 23:53:56,,2024-03-25 00:54:07,API,B,Paid Ads,0.0,Anual,2023-03-14,
205677.0,2023-03-10 21:53:57,2023-03-10 21:53:57,,API,B,Paid Ads,1428.0,Anual,2023-03-31,
6866.0,2023-03-13 21:53:57,2023-03-13 21:53:57,,API,C,Outbound,1188.0,Anual,2023-03-17,
38055.0,2023-03-14 01:53:56,2023-03-14 01:53:57,,API,A,Paid Ads,2028.0,Anual,2023-03-15,
15666.0,2023-03-14 01:54:03,,2024-06-03 03:48:00,API,C,Outbound,956.76,Anual,2023-03-15,
61028.0,2023-03-14 16:23:07,,2024-03-18 18:18:00,ManuallyCreated,A,Paid Ads,0.0,Anual,2023-03-09,
161380.0,2023-03-15 00:53:57,,2024-03-18 18:14:13,API,B,Outbound,0.0,Anual,2023-04-17,
206265.0,2023-03-15 00:54:03,2023-03-15 00:54:03,,API,B,Referrals,1627.0,Anual,2023-03-17,
36579.0,2023-03-16 14:53:57,2023-03-16 14:53:57,,API,B,Paid Ads,714.0,Anual,2023-03-20,
204972.0,2023-03-16 15:53:58,2023-03-16 15:53:58,,API,B,Paid Ads,,Anual,2023-03-28,
22928.0,2023-03-16 20:53:57,,2024-03-21 04:00:00,API,C,Outbound,948.0,Anual,2023-03-21,
204948.0,2023-03-17 20:39:30,,2023-09-01 14:05:00,ManuallyCreated,C,,998.0,Mensual,2022-07-11,
205193.0,2023-03-20 04:53:58,,2024-08-29 19:37:18,API,C,Referrals,,Anual,2023-08-24,
204385.0,2023-03-20 20:53:58,2023-03-20 20:53:58,,API,B,Paid Ads,357.0,Anual,2023-03-21,
4490.0,2023-03-21 16:53:58,2023-03-21 16:53:59,,API,A,Paid Ads,1397.0,Anual,2023-03-22,
38073.0,2023-03-22 13:53:57,2023-03-22 13:53:57,,API,B,Referrals,304.0,Anual,2023-03-23,
205975.0,2023-03-22 13:54:06,,2024-11-08 13:26:02,API,B,Paid Ads,0.0,Anual,2023-03-23,
206644.0,2023-03-23 16:53:57,2023-03-23 16:53:57,,API,A,Paid Ads,,Anual,2023-03-30,
38073.0,2023-03-25 14:33:20,2023-03-25 14:33:20,,API,B,Referrals,448.0,Anual,2023-03-27,
206647.0,2023-03-25 14:33:25,2023-03-25 14:33:25,,API,B,Referrals,349.0,Anual,2023-04-10,
37990.0,2023-03-25 14:33:31,,2024-03-18 17:56:23,API,C,Paid Ads,0.0,Anual,2023-03-28,
205593.0,2023-03-25 14:33:37,2023-03-25 14:33:37,,API,A,Orgánico,319.25,Anual,2023-04-27,
16323.0,2023-03-27 23:27:17,,2024-03-18 17:47:31,API,A,Outbound,0.0,Anual,2023-03-29,
89359.0,2023-03-28 16:13:39,2023-03-28 16:13:28,,ManuallyCreated,A,,349.0,Anual,2022-11-01,
206778.0,2023-03-29 21:45:50,2023-03-29 21:45:50,,API,A,Referrals,,Anual,2023-03-31,
206267.0,2023-03-30 13:45:51,,2024-05-27 17:54:59,API,A,Paid Ads,956.76,Anual,2023-04-03,
206819.0,2023-03-30 17:45:52,2023-03-30 17:45:52,,API,B,Paid Ads,513.0,Anual,2023-04-03,
206787.0,2023-03-30 20:45:50,2023-03-30 20:45:50,,API,B,Referrals,948.0,Anual,2023-04-04,
206104.0,2023-03-31 19:45:51,,2023-06-27 19:14:06,API,B,Paid Ads,119.0,Mensual,2023-04-04,
205891.0,2023-03-31 20:45:50,,2024-04-25 21:00:46,API,B,Orgánico,635.16,Anual,2023-04-03,
205507.0,2023-03-31 20:45:57,,2024-06-05 20:19:25,API,B,Paid Ads,,Anual,2023-05-02,
89316.0,2023-04-01 01:45:51,,2024-06-25 22:39:47,API,A,Paid Ads,1014.0,Anual,2023-04-04,
87202.0,2023-04-04 19:45:52,,2024-11-08 13:26:02,API,C,Outbound,414.0,Anual,2023-04-05,
205144.0,2023-04-06 01:45:51,,2023-07-03 19:02:18,API,A,,79.0,Mensual,2023-04-10,
206840.0,2023-04-06 16:45:50,2023-04-06 16:45:50,,API,B,Paid Ads,945.0,Anual,2023-04-10,
40762.0,2023-04-07 16:45:50,2023-04-07 16:45:50,,API,A,Paid Ads,1428.0,Anual,2023-04-10,
22300.0,2023-04-07 17:45:50,2023-04-07 17:45:50,,API,B,Paid Ads,1428.0,Anual,2023-04-14,
43397.0,2023-04-11 14:20:13,,2024-08-29 20:21:22,ManuallyCreated,B,,1428.0,Anual,2022-09-08,
205324.0,2023-04-11 18:45:56,,2024-04-15 22:15:01,API,A,Paid Ads,348.0,Anual,2023-04-12,
206563.0,2023-04-14 00:45:51,2023-04-14 00:45:51,,API,A,Paid Ads,1428.0,Anual,2023-04-17,
207079.0,2023-04-14 15:45:51,2023-04-14 15:45:51,,API,B,Paid Ads,1187.0,Anual,2023-04-19,
42088.0,2023-04-17 15:45:52,2023-04-17 15:45:52,,API,B,Paid Ads,956.76,Anual,2023-04-21,
205978.0,2023-04-18 14:45:50,2023-04-18 14:45:50,,API,B,Paid Ads,554.76,Anual,2023-04-18,
44087.0,2023-04-19 21:45:51,2023-04-19 21:45:51,,API,A,Orgánico,3187.0,Anual,2023-04-21,
122385.0,2023-04-22 20:45:51,2023-04-22 20:45:51,,API,A,Paid Ads,1596.0,Anual,2023-05-02,
10317.0,2023-04-26 01:45:51,2023-12-07 19:00:25,,API,B,Paid Ads,69.0,Mensual,2023-04-28,
210621.0,2023-04-26 19:57:55,2023-04-26 19:58:12,,ManuallyCreated,C,Referrals,99.0,Anual,2023-04-27,
210644.0,2023-04-27 03:51:12,2023-04-27 03:51:33,,ManuallyCreated,C,,174.0,Anual,2023-04-28,
207440.0,2023-04-27 21:45:50,,2024-06-24 17:41:34,API,B,Outbound,793.0,Anual,2023-05-04,
10317.0,2023-04-27 21:45:58,2023-04-27 21:45:58,,API,B,Orgánico,348.0,Anual,2023-07-14,
41174.0,2023-04-28 15:45:50,,2024-05-27 22:48:43,API,B,Product-Led,956.76,Anual,2023-04-28,
203023.0,2023-04-28 22:20:42,,2024-03-18 17:29:03,ManuallyCreated,B,Referrals,0.0,Anual,2023-01-18,
3120.0,2023-04-29 01:45:49,2023-04-29 01:45:50,,API,B,Paid Ads,1188.0,Anual,2023-05-08,
210717.0,2023-04-29 15:45:50,2023-04-29 15:45:51,,API,A,Paid Ads,349.0,Anual,2023-08-16,
207766.0,2023-04-29 16:45:50,,2024-11-08 13:26:02,API,C,Referrals,,Otros,,
210627.0,2023-04-29 16:45:57,2023-04-29 16:45:57,,API,B,Paid Ads,414.0,Anual,2023-05-03,
32684.0,2023-04-29 19:45:49,,2024-06-03 03:17:05,API,B,Outbound,306.5,Anual,2023-05-04,
181294.0,2023-05-01 00:45:49,,2024-05-13 19:19:40,API,B,Orgánico,414.0,Anual,2023-05-03,
207862.0,2023-05-01 01:45:50,2023-08-08 15:04:58,,API,A,Orgánico,1188.0,Anual,,
38595.0,2023-05-04 20:45:50,2023-05-04 20:45:51,,API,C,Paid Ads,718.39,Anual,2023-05-08,
210748.0,2023-05-05 20:45:50,,2024-06-24 17:31:43,API,B,Paid Ads,554.76,Anual,2023-05-08,
207806.0,2023-05-06 01:45:50,,2023-07-05 13:32:30,API,B,,79.0,Mensual,,
207319.0,2023-05-08 15:45:50,,2024-07-01 14:13:46,API,B,Paid Ads,,Anual,2023-05-12,
,2023-05-09 16:27:18,,2024-05-27 22:44:37,ManuallyCreated,C,,795.96,Anual,2023-05-19,
205498.0,2023-05-12 19:45:53,2023-05-12 19:45:53,,API,B,Paid Ads,635.16,Anual,2023-05-15,
210687.0,2023-05-12 23:45:49,2023-05-12 23:45:49,,API,A,Orgánico,1668.0,Anual,2023-05-16,
204267.0,2023-05-15 16:45:50,,2024-07-08 22:52:12,API,B,Paid Ads,,Anual,2023-05-17,
36248.0,2023-05-15 17:45:50,2023-05-15 17:45:51,,API,C,Paid Ads,635.16,Anual,2023-05-16,
7712.0,2023-05-15 17:45:57,,2024-06-25 22:52:58,API,A,Paid Ads,,Anual,2023-05-17,
,2023-05-17 14:06:38,2023-05-17 14:07:25,,ManuallyCreated,C,Referrals,,Anual,2023-05-18,
,2023-05-18 19:36:21,,2023-07-27 15:42:57,ManuallyCreated,C,,998.0,Mensual,2023-05-24,
205912.0,2023-05-18 20:47:32,2023-05-18 20:47:32,,API,C,Paid Ads,1188.0,Anual,2023-05-23,
,2023-05-18 21:03:17,2023-05-18 21:01:33,,ManuallyCreated,C,,1188.0,Anual,2023-08-18,
216068.0,2023-05-20 00:47:30,,2024-08-27 21:15:12,API,B,Paid Ads,594.0,Anual,2023-05-22,
217741.0,2023-05-20 01:47:33,,2024-06-24 17:18:32,API,B,Paid Ads,207.0,Anual,2023-05-24,
207142.0,2023-05-22 17:47:31,2023-05-22 17:47:32,,API,A,Orgánico,1428.0,Anual,2023-05-22,
207108.0,2023-05-22 23:47:31,,2024-07-01 14:05:43,API,A,Paid Ads,948.0,Anual,2023-05-26,
206725.0,2023-05-23 17:47:32,2024-07-12 20:39:30,,API,A,Paid Ads,537.0,Anual,2023-05-25,
42491.0,2023-05-24 17:47:31,,2023-07-27 16:15:03,API,C,Paid Ads,,Mensual,2023-05-29,
206716.0,2023-05-25 14:47:31,2023-05-25 14:47:31,,API,A,Orgánico,1014.0,Anual,2023-05-26,
96590.0,2023-05-25 14:47:37,2024-12-31 16:55:05,,API,B,Orgánico,37.0,Mensual,2023-05-26,
33887.0,2023-05-25 19:47:32,,2023-07-03 19:03:43,API,A,Paid Ads,99.0,Mensual,2023-05-26,
215878.0,2023-05-29 14:49:12,2023-05-29 14:49:12,,API,B,Orgánico,,Anual,2023-05-29,
217858.0,2023-05-30 18:49:13,,2024-06-24 17:13:04,API,B,Paid Ads,37.0,Anual,2023-05-30,
217674.0,2023-05-30 21:49:13,2023-05-30 21:49:13,,API,C,Orgánico,,Anual,2023-10-02,
25986.0,2023-05-30 23:49:14,,2023-11-30 15:56:39,API,A,Paid Ads,1908.0,Anual,2023-05-30,
215877.0,2023-05-31 04:49:13,,2024-05-13 19:30:09,API,B,Orgánico,511.0,Anual,2023-05-31,
215885.0,2023-05-31 04:49:18,,2024-06-25 22:44:17,API,B,Orgánico,99.0,Anual,2023-06-06,
217861.0,2023-05-31 18:49:12,2023-05-31 18:49:12,,API,A,Orgánico,1548.0,Anual,2023-06-02,
164992.0,2023-05-31 18:49:18,2023-08-15 00:00:00,,API,B,Paid Ads,714.0,Anual,2023-08-15,
205906.0,2023-05-31 21:49:12,2023-07-31 22:45:10,,API,B,Paid Ads,,Anual,2023-08-01,
206269.0,2023-06-01 13:58:59,2023-06-01 13:58:59,,API,C,Paid Ads,,Anual,2023-06-07,
206281.0,2023-06-01 13:59:05,,2024-08-27 20:15:30,API,A,Paid Ads,1908.0,Anual,2023-06-27,
210560.0,2023-06-01 13:59:11,2023-06-01 13:59:11,,API,A,Paid Ads,476.0,Anual,2023-06-01,
206539.0,2023-06-01 13:59:16,,2024-06-24 17:23:09,API,B,Paid Ads,,Anual,2023-06-02,
204581.0,2023-06-01 13:59:22,2023-06-01 13:59:22,,API,B,Orgánico,,Anual,2023-06-23,
217598.0,2023-06-01 13:59:29,2023-05-31 00:00:00,,API,B,Paid Ads,,Anual,2023-08-10,
204970.0,2023-02-03 04:00:00,2023-06-01 13:59:35,,API,B,Paid Ads,286.5,Anual,2023-06-01,
217518.0,2023-06-01 13:59:40,,2023-07-31 00:00:00,API,A,Paid Ads,,Anual,2023-06-06,
217996.0,2023-06-01 13:59:46,,2024-07-08 22:48:48,API,B,Orgánico,1188.0,Anual,2023-06-05,
218031.0,2023-06-06 22:11:40,,2024-06-24 17:08:35,ManuallyCreated,B,Orgánico,828.0,Anual,2023-06-12,
218264.0,2023-06-10 16:52:32,2023-06-10 16:52:32,,API,B,Paid Ads,795.95,Anual,2023-06-12,
218243.0,2023-06-13 16:52:32,,2024-07-08 23:05:29,API,B,Paid Ads,828.0,Anual,2023-06-23,
88827.0,2023-06-14 20:52:30,2023-06-14 20:52:31,,API,A,Orgánico,1037.16,Anual,2023-06-15,
204321.0,2023-06-15 00:52:32,2023-06-15 00:52:32,,API,A,Paid Ads,2988.0,Anual,2023-06-19,
218023.0,2023-06-15 00:52:37,2023-06-15 00:52:37,,API,B,Referrals,594.0,Anual,2023-06-15,
,2023-06-15 16:20:32,2023-06-15 16:20:14,,ManuallyCreated,C,,935.99,Anual,2023-06-19,
11006.0,2023-06-15 21:54:14,,2024-10-02 13:06:07,API,B,Paid Ads,297.0,Anual,2023-08-03,
43723.0,2023-06-16 19:20:35,2023-06-16 19:46:29,,ManuallyCreated,A,Referrals,1995.0,Anual,2023-06-16,
215925.0,2023-06-17 12:54:13,2023-06-17 12:54:13,,API,B,Paid Ads,,Anual,2023-06-20,
218011.0,2023-06-19 16:54:14,2023-06-19 16:54:14,,API,B,Paid Ads,554.76,Anual,2023-06-20,
205136.0,2023-06-20 04:54:14,,2024-07-08 22:59:49,API,C,Orgánico,1278.36,Anual,2023-06-19,
218274.0,2023-06-20 04:54:18,,2024-08-27 21:19:58,API,B,Orgánico,348.0,Anual,2023-06-23,
218636.0,2023-06-20 04:54:23,2023-06-20 04:54:23,,API,C,Referrals,795.96,Anual,2023-06-20,
218974.0,2023-06-22 13:20:25,2023-06-22 13:25:38,,ManuallyCreated,B,,2455.2,Anual,2023-06-23,
88827.0,2023-06-22 21:55:55,2023-06-22 21:55:55,,API,A,Orgánico,,Anual,2023-06-26,
204163.0,2023-06-23 01:55:56,2023-06-23 01:55:56,,API,B,Eventos,1596.0,Anual,2023-06-26,
218490.0,2023-06-23 15:55:55,2023-06-23 15:55:55,,API,C,Paid Ads,,Anual,2023-06-26,
218019.0,2023-06-23 15:56:00,,2024-08-27 21:37:01,API,B,Orgánico,1946.0,Anual,2023-06-22,
218423.0,2023-06-23 15:56:05,2023-06-23 15:56:05,,API,B,Orgánico,414.0,Anual,2023-07-19,
33844.0,2023-06-26 15:59:19,2023-06-26 15:59:20,,API,C,Orgánico,29.0,Anual,2023-06-26,
206022.0,2023-06-26 21:59:19,,2024-10-02 12:49:19,API,B,Paid Ads,554.76,Anual,2023-08-16,
